Temperature PID_Error PID_p PID_i PID_d PID_value Output_PWM,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,

33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,

33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,

33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,

33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,

33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,

33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,

33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.001272,

33.001272,
33.001272,
33.001272,
33.001272,
33.001272,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,

33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,

33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,

33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.101271,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,

33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,

33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,

33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,

33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.20127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,

33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,

33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,
33.30127,

33.30127,
33.30127,
33.30127,
33.30127,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,

33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,

33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.401269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,

33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,

33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,

33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.501269,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,

33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,

33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.601168,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,

33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,

33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,

33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,

33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,

33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,

33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,

33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.701167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,

33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,

33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.801167,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,

33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
33.901166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,

34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,

34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,
34.001166,

34.001166,
34.001166,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,

34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,

34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.101165,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,

34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,

34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,

34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,

34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,

34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,

34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
34.201164,
